handle,text
RepLindaSanchez,"Partners include Small Business Development Centers, Women's Business Centers, the Veterans Business Outreach Center, and other local organizations.

Click here to read more ⬇️
https://t.co/cbQxQ64p0N"
RepLindaSanchez,".@SBAgov local resource partners provide training, funding, &amp; more for entrepreneurs.

Yet spreading the word about these opportunities has been a persistent problem.

That's why I’m proud to introduce the SEED Act, which would connect small business owners with these services."
RepLindaSanchez,"Former #Whittier Councilman Bob Henderson has fought tirelessly to preserve the Whittier hills' natural beauty for future generations.

I was proud to join local leaders &amp; community members as we renamed the Arroyo Pescadero loop trail in Bob's honor.
https://t.co/kfrosekvR9"
RepLindaSanchez,"This is a heartbreaking loss for @WhittierPD and for our entire community.

Sending my deepest condolences to Officer Lanell Whitfield's family and loved ones during this difficult time.
https://t.co/5eNwYuBPpR"
RepLindaSanchez,"When my parents came to the U.S. from Mexico, they never imagined that not one—but two!—of their daughters would serve in Congress.

To every child of immigrants: keep dreaming big. There are no limits to what we can accomplish when we put our minds to it. #ImmigrantHeritageMonth https://t.co/mnXduFDUz5"
RepLindaSanchez,"June 5th is #NationalCancerSurvivorsDay—a day to celebrate life while recognizing the unique challenges that cancer survivors face. 

If you are a survivor or know someone who is, there are resources available to you. Click here to learn more ⬇️
https://t.co/Iqi2GLMnss"
RepLindaSanchez,"We all know that transportation is the lifeblood of our economy in Southern California.

Projects like this one in #SantaFeSprings are crucial to preventing tragic accidents, reducing traffic, and keeping the supply of goods moving.
https://t.co/gjEk6ZXZc6"
RepLindaSanchez,"Tulsa. Uvalde. Buffalo. Laguna Woods.

And that's just in a few weeks.

Thoughts and prayers can't fix the pain families across the country live with every day.

On #NationalGunViolenceAwarenessDay, I join countless Americans in calling for Congressional action.

We can't wait."
RepLindaSanchez,"Click here to read my full statement on the Spring Session ⬇️
https://t.co/xEXMGIkghJ"
RepLindaSanchez,"Over the weekend, I joined my fellow @NATO Parliamentary Assembly members in Lithuania to discuss our priorities &amp; present my report on the impact of climate change on our security.

It was also an opportunity for us to reiterate our support for #Ukraine. #NATOPAVilnius https://t.co/pIH16fyFqW"
RepLindaSanchez,"Pride is a protest and a celebration.

It’s a time to lift up our LGBTQ+ community and recognize the great progress we’ve made and the work still left to be done in the fight for full equality.

Happy #Pride to everyone celebrating in Southern California and around the world! https://t.co/TLCMkdLlTP"
